"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","11","27.4"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,364","19.5"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","11","27.4"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","CORN","CORN, SILAGE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","29,456","16.3"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","CORN","CORN, SILAGE - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","51","45.1"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","CORN","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","29,456","16.3"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","CORN","CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","51","45.1"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","CUT CHRISTMAS TREES","CUT CHRISTMAS TREES - AREA HARVESTED, MEASURED IN TREES","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","CUT CHRISTMAS TREES","CUT CHRISTMAS TREES - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","2","91.1"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","59,571","31.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","HAY","HAY - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","295","27.9"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","HAY","HAY, (EXCL ALFALFA) - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,723","24.1"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","HAY","HAY, (EXCL ALFALFA) - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","50","30.9"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","HAY","HAY, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,447","24.4"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","HAY","HAY, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","42","41.5"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","HAY","HAY, ALFALFA - ACRES HARVESTED","TOTAL","NOT SPECIFIED","54,848","34.6"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","HAY","HAY, ALFALFA - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","284","30.4"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","HAY","HAY, ALFALFA, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","51,304","37.5"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","HAY","HAY, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","278","29.9"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","HAY","HAY, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","55,751","34.2"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","HAY","HAY, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","284","28.3"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","75,712","29.5"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","309","27.6"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","71,818","32.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","298","27.3"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","HAYLAGE","HAYLAGE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","24,399","28.3"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","HAYLAGE","HAYLAGE - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","64","60.3"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","HAYLAGE","HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,574","27.9"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","HAYLAGE","HAYLAGE, (EXCL ALFALFA) - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","27","58.3"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","HAYLAGE","HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,574","27.2"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","HAYLAGE","HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","27","78.2"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","HAYLAGE","HAYLAGE, ALFALFA - ACRES HARVESTED","TOTAL","NOT SPECIFIED","17,825","31.6"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","HAYLAGE","HAYLAGE, ALFALFA - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","47","71.2"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","HAYLAGE","HAYLAGE, ALFALFA, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","17,655","32.2"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","HAYLAGE","HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","47","57.1"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","HAYLAGE","HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","24,229","28.6"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","HAYLAGE","HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","64","62.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","MUSTARD","MUSTARD, IRRIGATED, SEED - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","MUSTARD","MUSTARD, IRRIGATED, SEED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","1","54.8"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","MUSTARD","MUSTARD, SEED - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","MUSTARD","MUSTARD, SEED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","1","42.6"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","290","99.4"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","OATS","OATS - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","5","72.2"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","OATS","OATS, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","OATS","OATS, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","3","(H)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","PEAS","PEAS, DRY EDIBLE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","PEAS","PEAS, DRY EDIBLE - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","1","11.3"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","PEAS","PEAS, DRY EDIBLE, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","PEAS","PEAS, DRY EDIBLE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","1","11.8"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","POTATOES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","POTATOES","POTATOES - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","34","38.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","POTATOES","POTATOES, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","POTATOES","POTATOES, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","17","40.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","POTATOES","POTATOES, PROCESSING - ACRES HARVESTED","TOTAL","NOT SPECIFIED","16,486","17.6"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","POTATOES","POTATOES, PROCESSING - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","32","60.2"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","PUMPKINS","PUMPKINS - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","PUMPKINS","PUMPKINS - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","PUMPKINS","PUMPKINS, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","PUMPKINS","PUMPKINS, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","RASPBERRIES","RASPBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","RASPBERRIES","RASPBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","85.4"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","RASPBERRIES","RASPBERRIES, BLACK - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","RASPBERRIES","RASPBERRIES, BLACK - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","(H)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","RASPBERRIES","RASPBERRIES, RED - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","RASPBERRIES","RASPBERRIES, RED - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","89.1"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","SAFFLOWER","SAFFLOWER - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,200","29.6"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","SAFFLOWER","SAFFLOWER - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","9","(H)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","SORGHUM","SORGHUM, SILAGE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","150","96.4"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","SORGHUM","SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","4","(H)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","SORGHUM","SORGHUM, SILAGE, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","150","96.4"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","SORGHUM","SORGHUM, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","4","(H)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","64.2"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","SUGARBEETS","SUGARBEETS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","32,764","18.7"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","SUGARBEETS","SUGARBEETS - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","67","28.7"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","SUGARBEETS","SUGARBEETS, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","32,764","18.7"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","SUGARBEETS","SUGARBEETS, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","67","28.7"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","SUGARBEETS","SUGARBEETS, IRRIGATED, SEED - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","SUGARBEETS","SUGARBEETS, IRRIGATED, SEED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","2","46.6"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","SUGARBEETS","SUGARBEETS, SEED - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","SUGARBEETS","SUGARBEETS, SEED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","2","46.6"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","SWEET CORN","SWEET CORN - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","SWEET CORN","SWEET CORN - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","2","71.7"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","SWEET CORN","SWEET CORN, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","SWEET CORN","SWEET CORN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","2","74.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","VEGETABLE TOTALS","VEGETABLE TOTALS, IN THE OPEN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","28,995","23.6"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","VEGETABLE TOTALS","VEGETABLE TOTALS, IN THE OPEN - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","38","83.4"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","VEGETABLE TOTALS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","12,509","27.6"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","VEGETABLE TOTALS","VEGETABLE TOTALS, IN THE OPEN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","21","91.2"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","VEGETABLE TOTALS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING - ACRES HARVESTED","TOTAL","NOT SPECIFIED","16,486","21.4"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","VEGETABLE TOTALS","VEGETABLE TOTALS, IN THE OPEN, PROCESSING - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","32","(H)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","WHEAT","WHEAT - ACRES HARVESTED","TOTAL","NOT SPECIFIED","70,363","17.4"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","WHEAT","WHEAT - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","107","46.3"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","WHEAT","WHEAT, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","50,928","16.4"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","WHEAT","WHEAT, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","91","60.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","TOTAL","NOT SPECIFIED","26,156","35.6"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","54","35.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","22,531","21.9"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","48","37.7"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - ACRES HARVESTED","TOTAL","NOT SPECIFIED","588","23.3"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","3","99.8"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","WHEAT","WHEAT, SPRING, DURUM, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","588","33.4"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","WHEAT","WHEAT, SPRING, DURUM, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","3","(H)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","WHEAT","WHEAT, WINTER - ACRES HARVESTED","TOTAL","NOT SPECIFIED","43,619","15.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","WHEAT","WHEAT, WINTER - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","80","55.4"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","27,809","22.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","WHEAT","WHEAT, WINTER, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","65","82.0"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","GOODING","047","","","00000000","","APPLES","APPLES - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","GOODING","047","","","00000000","","APPLES","APPLES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","2","72.1"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","GOODING","047","","","00000000","","BARLEY","BARLEY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,579","17.9"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","GOODING","047","","","00000000","","BARLEY","BARLEY - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","12","33.5"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","GOODING","047","","","00000000","","BARLEY","BARLEY, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,579","20.6"
"CENSUS","2017","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","GOODING","047","","","00000000","","BARLEY","BARLEY, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","12","34.2"
