"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","IDAHO","049","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (40,000 TO 49,999 $)","741,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","IDAHO","049","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (5,000 TO 9,999 $)","385,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","IDAHO","049","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (50,000 TO 99,999 $)","4,130,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","IDAHO","049","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (500,000 OR MORE $)","17,048,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","IDAHO","049","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (LESS THAN 1,000 $)","31,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","KOOTENAI","055","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (1,000 TO 2,499 $)","226,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","KOOTENAI","055","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (10,000 TO 19,999 $)","697,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","KOOTENAI","055","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (100,000 TO 249,999 $)","2,599,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","KOOTENAI","055","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (2,500 TO 4,999 $)","310,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","KOOTENAI","055","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (20,000 TO 24,999 $)","450,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","KOOTENAI","055","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (25,000 TO 39,999 $)","650,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","KOOTENAI","055","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (250,000 TO 499,999 $)","1,741,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","KOOTENAI","055","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (40,000 TO 49,999 $)","325,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","KOOTENAI","055","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (5,000 TO 9,999 $)","585,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","KOOTENAI","055","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (50,000 TO 99,999 $)","1,900,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","KOOTENAI","055","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (500,000 OR MORE $)","6,857,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","KOOTENAI","055","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (LESS THAN 1,000 $)","44,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","LATAH","057","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (1,000 TO 2,499 $)","127,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","LATAH","057","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (10,000 TO 19,999 $)","704,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","LATAH","057","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (100,000 TO 249,999 $)","5,250,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","LATAH","057","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (2,500 TO 4,999 $)","245,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","LATAH","057","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (20,000 TO 24,999 $)","281,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","LATAH","057","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (25,000 TO 39,999 $)","630,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","LATAH","057","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (250,000 TO 499,999 $)","14,923,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","LATAH","057","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (40,000 TO 49,999 $)","420,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","LATAH","057","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (5,000 TO 9,999 $)","417,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","LATAH","057","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (50,000 TO 99,999 $)","2,120,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","LATAH","057","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (500,000 OR MORE $)","35,780,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","LATAH","057","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (LESS THAN 1,000 $)","36,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","LEWIS","061","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (1,000 TO 2,499 $)","17,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","LEWIS","061","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (10,000 TO 19,999 $)","132,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","LEWIS","061","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (100,000 TO 249,999 $)","5,021,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","LEWIS","061","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (2,500 TO 4,999 $)","22,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","LEWIS","061","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (20,000 TO 24,999 $)","109,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","LEWIS","061","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (25,000 TO 39,999 $)","164,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","LEWIS","061","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (250,000 TO 499,999 $)","8,062,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","LEWIS","061","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (40,000 TO 49,999 $)","493,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","LEWIS","061","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (5,000 TO 9,999 $)","61,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","LEWIS","061","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (50,000 TO 99,999 $)","1,171,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","LEWIS","061","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (500,000 OR MORE $)","28,492,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","NEZ PERCE","069","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (1,000 TO 2,499 $)","68,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","NEZ PERCE","069","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (10,000 TO 19,999 $)","292,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","NEZ PERCE","069","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (100,000 TO 249,999 $)","5,231,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","NEZ PERCE","069","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (2,500 TO 4,999 $)","128,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","NEZ PERCE","069","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (20,000 TO 24,999 $)","220,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","NEZ PERCE","069","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (25,000 TO 39,999 $)","483,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","NEZ PERCE","069","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (250,000 TO 499,999 $)","10,494,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","NEZ PERCE","069","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (40,000 TO 49,999 $)","453,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","NEZ PERCE","069","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (5,000 TO 9,999 $)","145,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","NEZ PERCE","069","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (50,000 TO 99,999 $)","1,694,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","NEZ PERCE","069","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (500,000 OR MORE $)","39,453,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","NEZ PERCE","069","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (LESS THAN 1,000 $)","33,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","SHOSHONE","079","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (1,000 TO 2,499 $)","22,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","SHOSHONE","079","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (10,000 TO 19,999 $)"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","SHOSHONE","079","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (2,500 TO 4,999 $)"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","SHOSHONE","079","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (40,000 TO 49,999 $)"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","SHOSHONE","079","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (5,000 TO 9,999 $)","46,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","NORTH","10","SHOSHONE","079","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (LESS THAN 1,000 $)","1,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","BLAINE","013","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (1,000 TO 2,499 $)"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","BLAINE","013","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (10,000 TO 19,999 $)","166,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","BLAINE","013","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (100,000 TO 249,999 $)","3,865,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","BLAINE","013","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (2,500 TO 4,999 $)","54,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","BLAINE","013","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (20,000 TO 24,999 $)","115,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","BLAINE","013","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (25,000 TO 39,999 $)","314,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","BLAINE","013","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (250,000 TO 499,999 $)","4,223,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","BLAINE","013","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (40,000 TO 49,999 $)","176,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","BLAINE","013","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (5,000 TO 9,999 $)","200,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","BLAINE","013","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (50,000 TO 99,999 $)","886,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","BLAINE","013","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (500,000 OR MORE $)","16,412,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","BLAINE","013","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (LESS THAN 1,000 $)"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CAMAS","025","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (1,000 TO 2,499 $)","15,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CAMAS","025","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (10,000 TO 19,999 $)","69,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CAMAS","025","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (100,000 TO 249,999 $)","1,164,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CAMAS","025","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (2,500 TO 4,999 $)","20,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CAMAS","025","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (20,000 TO 24,999 $)","91,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CAMAS","025","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (25,000 TO 39,999 $)","142,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CAMAS","025","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (250,000 TO 499,999 $)","1,682,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CAMAS","025","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (40,000 TO 49,999 $)","144,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CAMAS","025","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (5,000 TO 9,999 $)","46,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CAMAS","025","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (50,000 TO 99,999 $)","885,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CAMAS","025","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (500,000 OR MORE $)","5,877,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CAMAS","025","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (LESS THAN 1,000 $)","5,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (1,000 TO 2,499 $)","43,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (10,000 TO 19,999 $)","750,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (100,000 TO 249,999 $)","8,083,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (2,500 TO 4,999 $)","103,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (20,000 TO 24,999 $)","203,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (25,000 TO 39,999 $)","1,103,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (250,000 TO 499,999 $)","20,045,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (40,000 TO 49,999 $)","434,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (5,000 TO 9,999 $)","304,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (50,000 TO 99,999 $)","3,319,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (500,000 OR MORE $)","592,320,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (LESS THAN 1,000 $)","14,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","GOODING","047","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (1,000 TO 2,499 $)","112,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","GOODING","047","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (10,000 TO 19,999 $)","970,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","GOODING","047","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (100,000 TO 249,999 $)","8,732,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","GOODING","047","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (2,500 TO 4,999 $)","173,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","GOODING","047","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (20,000 TO 24,999 $)","540,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","GOODING","047","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (25,000 TO 39,999 $)","1,201,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","GOODING","047","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (250,000 TO 499,999 $)","11,243,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","GOODING","047","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (40,000 TO 49,999 $)","612,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","GOODING","047","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (5,000 TO 9,999 $)","459,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","GOODING","047","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (50,000 TO 99,999 $)","4,100,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","GOODING","047","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (500,000 OR MORE $)","596,266,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","GOODING","047","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (LESS THAN 1,000 $)","12,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","JEROME","053","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (1,000 TO 2,499 $)","90,000",""
"CENSUS","2007","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","JEROME","053","","","00000000","","COMMODITY TOTALS","COMMODITY TOTALS - SALES, MEASURED IN $","FARM SALES","FARM SALES: (10,000 TO 19,999 $)","453,000",""
